,product,year,country,total_production,quantity,per_production,amount
333,Espumante,2025,Áustria,7461665,12612.208828527626,0.16903,12612.208828527626
334,Espumante,2025,Afeganistão,7461665,13777.982747541082,0.18465,13777.982747541082
335,Espumante,2025,"Alemanha, República Democrática",7461665,13549.518567880195,0.18159,13549.518567880195
336,Espumante,2025,Anguilla,7461665,12712.080045793038,0.17037,12712.080045793038
337,Espumante,2025,Belice,7461665,12707.073629065457,0.1703,12707.073629065457
338,Espumante,2025,"Cocos (Keeling), Ilhas",7461665,12713.10836849148,0.17038,12713.10836849148
339,Espumante,2025,Comores,7461665,12701.947553084756,0.17023,12701.947553084756
340,Espumante,2025,"Coreia, Republica Sul",7461665,12731.943080101117,0.17063,12731.943080101117
341,Espumante,2025,Coveite (Kuweit),7461665,12712.208064671206,0.17037,12712.208064671206
342,Espumante,2025,Croácia,7461665,12713.074411647096,0.17038,12713.074411647096
343,Espumante,2025,"Eslovaca, Republica",7461665,12750.275519872874,0.17088,12750.275519872874
344,Espumante,2025,Estônia,7461665,12811.070475998738,0.17169,12811.070475998738
345,Espumante,2025,Guine Bissau,7461665,12721.788344839315,0.1705,12721.788344839315
346,Espumante,2025,Ilhas Virgens,7461665,12730.712923381516,0.17061,12730.712923381516
347,Espumante,2025,Macau,7461665,12709.64544380343,0.17033,12709.64544380343
348,Espumante,2025,Malavi,7461665,12706.88947061829,0.1703,12706.88947061829
349,Espumante,2025,Martinica,7461665,12718.849395982306,0.17046,12718.849395982306
350,Espumante,2025,Omã,7461665,12717.278195325775,0.17043,12717.278195325775
351,Espumante,2025,Palau,7461665,12718.286967943295,0.17045,12718.286967943295
352,Espumante,2025,Pitcairn,7461665,12725.370106457052,0.17054,12725.370106457052
353,Espumante,2025,Suazilândia,7461665,12718.025064783897,0.17044,12718.025064783897
354,Espumante,2025,São Cristóvão e Névis,7461665,12724.368845712184,0.17053,12724.368845712184
355,Espumante,2025,São Vicente e Granadinas,7461665,12719.201383589323,0.17046,12719.201383589323
356,Espumante,2025,Trinidade Tobago,7461665,12744.66334540888,0.1708,12744.66334540888
357,Espumante,2025,Tunísia,7461665,12711.77344391256,0.17036,12711.77344391256
358,Espumante,2025,Tuvalu,7461665,12715.363876750305,0.17041,12715.363876750305
359,Espumante,2025,Outros(1),7461665,13773.471336588178,0.18459,13773.471336588178
360,Espumante,2026,Alemanha,8190813,13977.747082011716,0.17065,13977.747082011716
361,Espumante,2026,Angola,8190813,14404.306571097244,0.17586,14404.306571097244
362,Espumante,2026,Antigua e Barbuda,8190813,13975.324768699827,0.17062,13975.324768699827
363,Espumante,2026,Antilhas Holandesas,8190813,12823.98673692905,0.15657,12823.98673692905
364,Espumante,2026,Argentina,8190813,13790.051905486413,0.16836,13790.051905486413
365,Espumante,2026,Aruba,8190813,12716.633131352874,0.15525,12716.633131352874
366,Espumante,2026,Australia,8190813,13977.21495911575,0.17065,13977.21495911575
367,Espumante,2026,Bahamas,8190813,12762.683764814106,0.15582,12762.683764814106
368,Espumante,2026,Bangladesh,8190813,12709.90198494851,0.15517,12709.90198494851
369,Espumante,2026,Barbados,8190813,12790.27036357858,0.15615,12790.27036357858
370,Espumante,2026,Belgica,8190813,13975.259060930715,0.17062,13975.259060930715
371,Espumante,2026,Benin,8190813,12691.458662328776,0.15495,12691.458662328776
372,Espumante,2026,Bermudas,8190813,12701.12175940056,0.15507,12701.12175940056
373,Espumante,2026,Bulgaria,8190813,13975.452667454229,0.17062,13975.452667454229
374,Espumante,2026,Bósnia-Herzegovina,8190813,12815.054077191147,0.15646,12815.054077191147
375,Espumante,2026,Cabo Verde,8190813,12755.645602796358,0.15573,12755.645602796358
376,Espumante,2026,Camarões,8190813,12683.435699370004,0.15485,12683.435699370004
377,Espumante,2026,Canada,8190813,13976.790693354393,0.17064,13976.790693354393
378,Espumante,2026,Catar,8190813,12706.849526349679,0.15514,12706.849526349679
379,Espumante,2026,"Cayman, Ilhas",8190813,12693.57797199687,0.15497,12693.57797199687
380,Espumante,2026,Chile,8190813,12818.862657856509,0.1565,12818.862657856509
381,Espumante,2026,China,8190813,14890.686176357938,0.1818,14890.686176357938
382,Espumante,2026,Chipre,8190813,12736.537057047984,0.1555,12736.537057047984
383,Espumante,2026,Cingapura,8190813,12769.877043152146,0.1559,12769.877043152146
384,Espumante,2026,Colombia,8190813,13977.532427428378,0.17065,13977.532427428378
385,Espumante,2026,"Coreia do Sul, Republica da",8190813,13974.660653034996,0.17061,13974.660653034996
386,Espumante,2026,Costa Rica,8190813,12719.214179599448,0.15529,12719.214179599448
387,Espumante,2026,Cuba,8190813,12939.876604596402,0.15798,12939.876604596402
388,Espumante,2026,Curaçao,8190813,12805.537147620984,0.15634,12805.537147620984
389,Espumante,2026,Dinamarca,8190813,13032.37867429672,0.15911,13032.37867429672
390,Espumante,2026,Djibuti,8190813,13976.623371659938,0.17064,13976.623371659938
391,Espumante,2026,Dominica,8190813,12806.206817093025,0.15635,12806.206817093025
392,Espumante,2026,El Salvador,8190813,12743.325008669366,0.15558,12743.325008669366
393,Espumante,2026,Emirados Arabes Unidos,8190813,12823.812110144572,0.15656,12823.812110144572
394,Espumante,2026,Equador,8190813,12757.602403707351,0.15576,12757.602403707351
395,Espumante,2026,Espanha,8190813,14627.769353302205,0.17859,14627.769353302205
396,Espumante,2026,Estados Unidos,8190813,48690.98187879636,0.59446,48690.98187879636
397,Espumante,2026,Estonia,8190813,13977.335320525677,0.17065,13977.335320525677
398,Espumante,2026,Falkland (Malvinas),8190813,13734.633759661792,0.16768,13734.633759661792
399,Espumante,2026,Filipinas,8190813,12734.685557708019,0.15548,12734.685557708019
400,Espumante,2026,Filânldia,8190813,13977.035694511229,0.17064,13977.035694511229
401,Espumante,2026,França,8190813,12943.748151670612,0.15803,12943.748151670612
402,Espumante,2026,Gana,8190813,12807.419148409419,0.15636,12807.419148409419
403,Espumante,2026,Gibraltar,8190813,12713.410477931358,0.15522,12713.410477931358
404,Espumante,2026,Granada,8190813,12808.416543381674,0.15638,12808.416543381674
405,Espumante,2026,Grécia,8190813,12671.98163440264,0.15471,12671.98163440264
406,Espumante,2026,Guatemala,8190813,12739.901490847666,0.15554,12739.901490847666
407,Espumante,2026,Guiana,8190813,12753.817708249146,0.15571,12753.817708249146
408,Espumante,2026,Guiné Equatorial,8190813,13975.806829443167,0.17063,13975.806829443167
409,Espumante,2026,Guiné-Bissau,8190813,13976.369445473672,0.17063,13976.369445473672
410,Espumante,2026,Haiti,8190813,14157.550015002893,0.17285,14157.550015002893
411,Espumante,2026,Honduras,8190813,12857.639454425942,0.15698,12857.639454425942
412,Espumante,2026,Hong Kong,8190813,12831.095411155786,0.15665,12831.095411155786
413,Espumante,2026,Hungria,8190813,12707.581798232823,0.15514,12707.581798232823
414,Espumante,2026,Ilha de Man,8190813,12712.669816473113,0.15521,12712.669816473113
415,Espumante,2026,Iraque,8190813,12724.794124399912,0.15535,12724.794124399912
416,Espumante,2026,Irlanda,8190813,12739.197449533045,0.15553,12739.197449533045
417,Espumante,2026,Islândia,8190813,13975.725427296122,0.17063,13975.725427296122
418,Espumante,2026,Itália,8190813,12772.614792060398,0.15594,12772.614792060398
419,Espumante,2026,Japão,8190813,27883.99207325273,0.34043,27883.99207325273
420,Espumante,2026,Jordânia,8190813,12818.218122522238,0.1565,12818.218122522238
421,Espumante,2026,Letônia,8190813,12799.63584058674,0.15627,12799.63584058674
422,Espumante,2026,Libéria,8190813,12731.303134723532,0.15543,12731.303134723532
423,Espumante,2026,Luxemburgo,8190813,12766.475435076525,0.15586,12766.475435076525
424,Espumante,2026,Líbano,8190813,12736.233002710238,0.15549,12736.233002710238
425,Espumante,2026,Maldivas,8190813,13976.854180829672,0.17064,13976.854180829672
426,Espumante,2026,Malta,8190813,12717.300511108613,0.15526,12717.300511108613
427,Espumante,2026,Marrocos,8190813,13976.624955090418,0.17064,13976.624955090418
428,Espumante,2026,"Marshall, Ilhas",8190813,12756.889800058017,0.15575,12756.889800058017
429,Espumante,2026,Montenegro,8190813,12721.650389304514,0.15532,12721.650389304514
430,Espumante,2026,México,8190813,12859.926688671101,0.157,12859.926688671101
431,Espumante,2026,Nicarágua,8190813,12824.662905285608,0.15657,12824.662905285608
432,Espumante,2026,Nigéria,8190813,12791.197520037984,0.15617,12791.197520037984
433,Espumante,2026,Noruega,8190813,12791.475718536363,0.15617,12791.475718536363
434,Espumante,2026,Nova Zelândia,8190813,12754.238780661675,0.15571,12754.238780661675
435,Espumante,2026,Panamá,8190813,12733.513870771649,0.15546,12733.513870771649
436,Espumante,2026,Países Baixos (Holanda),8190813,13976.587329573213,0.17064,13976.587329573213
437,Espumante,2026,Peru,8190813,12803.480897039408,0.15632,12803.480897039408
438,Espumante,2026,Polônia,8190813,12801.874992660778,0.1563,12801.874992660778
439,Espumante,2026,Porto Rico,8190813,13103.845670326582,0.15998,13103.845670326582
440,Espumante,2026,Portugal,8190813,13196.861071735348,0.16112,13196.861071735348
441,Espumante,2026,Quênia,8190813,12764.671247465933,0.15584,12764.671247465933
442,Espumante,2026,Reino Unido,8190813,14762.131158906435,0.18023,14762.131158906435
443,Espumante,2026,Republica Dominicana,8190813,13975.060548190177,0.17062,13975.060548190177
444,Espumante,2026,Republica Tcheca,8190813,13975.776022908467,0.17063,13975.776022908467
445,Espumante,2026,Rússia,8190813,53422.327102329626,0.65222,53422.327102329626
446,Espumante,2026,Serra Leoa,8190813,12740.492972187536,0.15555,12740.492972187536
447,Espumante,2026,Singapura,8190813,12709.226336593047,0.15516,12709.226336593047
448,Espumante,2026,Suriname,8190813,12776.62009377813,0.15599,12776.62009377813
449,Espumante,2026,Suécia,8190813,12941.649320630113,0.158,12941.649320630113
450,Espumante,2026,Suíça,8190813,12921.381649750165,0.15775,12921.381649750165
451,Espumante,2026,Sérvia,8190813,12807.333164837837,0.15636,12807.333164837837
452,Espumante,2026,Tailândia,8190813,12722.14124915938,0.15532,12722.14124915938
453,Espumante,2026,Taiwan (Formosa),8190813,12816.531504704937,0.15647,12816.531504704937
454,Espumante,2026,"Tcheca, República",8190813,12887.55162807811,0.15734,12887.55162807811
455,Espumante,2026,Togo,8190813,12709.470800428873,0.15517,12709.470800428873
456,Espumante,2026,Trinidade e Tobago,8190813,13851.857018469422,0.16911,13851.857018469422
457,Espumante,2026,Turquia,8190813,12727.74471356907,0.15539,12727.74471356907
458,Espumante,2026,Uruguai,8190813,14017.976030778324,0.17114,14017.976030778324
459,Espumante,2026,Vanuatu,8190813,12693.71806344885,0.15498,12693.71806344885
460,Espumante,2026,Venezuela,8190813,12987.057012156045,0.15856,12987.057012156045
461,Espumante,2026,Vietnã,8190813,12812.794744729496,0.15643,12812.794744729496
462,Espumante,2026,África do Sul,8190813,12709.929200905917,0.15517,12709.929200905917
463,Espumante,2026,Índia,8190813,12801.673648070258,0.15629,12801.673648070258
464,Espumante,2026,"Alemanha, República Democrática da",8190813,13951.584805843182,0.17033,13951.584805843182
465,Espumante,2026,Antígua e Barbuda,8190813,12734.717501879702,0.15548,12734.717501879702
466,Espumante,2026,Argélia,8190813,12740.580041965839,0.15555,12740.580041965839
467,Espumante,2026,Arábia Saudita,8190813,12805.76382048436,0.15634,12805.76382048436
468,Espumante,2026,Austrália,8190813,13049.253595093003,0.15932,13049.253595093003
469,Espumante,2026,Barein,8190813,12701.153987091673,0.15507,12701.153987091673
470,Espumante,2026,Belize,8190813,13672.765739961824,0.16693,13672.765739961824
471,Espumante,2026,Birmânia,8190813,13781.61519264611,0.16826,13781.61519264611
472,Espumante,2026,Bolívia,8190813,13768.002660466056,0.16809,13768.002660466056
473,Espumante,2026,Brasil,8190813,12741.205400962795,0.15555,12741.205400962795
474,Espumante,2026,Bulgária,8190813,12752.506459873739,0.15569,12752.506459873739
475,Espumante,2026,Bélgica,8190813,12978.216538035858,0.15845,12978.216538035858
476,Espumante,2026,Canadá,8190813,13815.274627273848,0.16867,13815.274627273848
477,Espumante,2026,Colômbia,8190813,12736.755288222004,0.1555,12736.755288222004
478,Espumante,2026,Congo,8190813,12693.720030379282,0.15498,12693.720030379282
479,Espumante,2026,Coreia do Sul,8190813,13987.319584911547,0.17077,13987.319584911547
480,Espumante,2026,Costa do Marfim,8190813,12730.217591969209,0.15542,12730.217591969209
481,Espumante,2026,Coveite,8190813,13725.385375951779,0.16757,13725.385375951779
482,Espumante,2026,"Dominica, Ilha de",8190813,13735.097363237332,0.16769,13735.097363237332
483,Espumante,2026,Emirados Árabes Unidos,8190813,13725.108568400496,0.16757,13725.108568400496
484,Espumante,2026,Finlândia,8190813,13025.60191449891,0.15903,13025.60191449891
485,Espumante,2026,Gabão,8190813,12749.23827345165,0.15565,12749.23827345165
486,Espumante,2026,Guiana Francesa,8190813,12773.449353065222,0.15595,12773.449353065222
487,Espumante,2026,Guine Equatorial,8190813,12758.464399457249,0.15577,12758.464399457249
488,Espumante,2026,Guiné Bissau,8190813,13722.655936056535,0.16754,13722.655936056535
489,Espumante,2026,India,8190813,13716.001003033358,0.16746,13716.001003033358
490,Espumante,2026,Indonésia,8190813,12726.091156720375,0.15537,12726.091156720375
491,Espumante,2026,Irã,8190813,12713.428116027399,0.15522,12713.428116027399
492,Espumante,2026,Israel,8190813,13699.40107343266,0.16725,13699.40107343266
493,Espumante,2026,Iugoslâvia,8190813,13673.706812832104,0.16694,13673.706812832104
494,Espumante,2026,Jamaica,8190813,12744.987358061935,0.1556,12744.987358061935
495,Espumante,2026,Líbia,8190813,14241.471713299605,0.17387,14241.471713299605
496,Espumante,2026,Malásia,8190813,12802.901565183545,0.15631,12802.901565183545
497,Espumante,2026,Mauritânia,8190813,12693.21731931756,0.15497,12693.21731931756
498,Espumante,2026,Moçambique,8190813,12725.838495795253,0.15537,12725.838495795253
499,Espumante,2026,Mônaco,8190813,13692.182013045867,0.16717,13692.182013045867
500,Espumante,2026,Namíbia,8190813,12697.820228572662,0.15503,12697.820228572662
501,Espumante,2026,Nova Caledônia,8190813,12732.539908861932,0.15545,12732.539908861932
502,Espumante,2026,Paquistão,8190813,13756.239327592732,0.16795,13756.239327592732
503,Espumante,2026,Paraguai,8190813,79182.52232193107,0.96672,79182.52232193107
504,Espumante,2026,Países Baixos,8190813,13574.969120833612,0.16573,13574.969120833612
505,Espumante,2026,República Centro Africana,8190813,13736.556415504492,0.16771,13736.556415504492
506,Espumante,2026,República Dominicana,8190813,12810.302334642893,0.1564,12810.302334642893
507,Espumante,2026,República Federativa da Rússia,8190813,13676.088494939673,0.16697,13676.088494939673
508,Espumante,2026,Senegal,8190813,12746.142551036284,0.15562,12746.142551036284
509,Espumante,2026,Sri Lanka,8190813,13719.171478696055,0.16749,13719.171478696055
510,Espumante,2026,São Tomé e Príncipe,8190813,12760.586770573975,0.15579,12760.586770573975
511,Espumante,2026,Tanzânia,8190813,12729.122087806874,0.15541,12729.122087806874
512,Espumante,2026,Toquelau,8190813,12714.229194726557,0.15523,12714.229194726557
513,Espumante,2026,Áustria,8190813,12700.577311457197,0.15506,12700.577311457197
514,Espumante,2026,Afeganistão,8190813,13980.269734931626,0.17068,13980.269734931626
515,Espumante,2026,"Alemanha, República Democrática",8190813,13729.48021649961,0.16762,13729.48021649961
516,Espumante,2026,Anguilla,8190813,12810.20786476556,0.1564,12810.20786476556
517,Espumante,2026,Belice,8190813,12804.712224959017,0.15633,12804.712224959017
518,Espumante,2026,"Cocos (Keeling), Ilhas",8190813,12811.336674341643,0.15641,12811.336674341643
519,Espumante,2026,Comores,8190813,12799.085232894171,0.15626,12799.085232894171
520,Espumante,2026,"Coreia, Republica Sul",8190813,12832.011899060946,0.15666,12832.011899060946
521,Espumante,2026,Coveite (Kuweit),8190813,12810.348393551907,0.1564,12810.348393551907
522,Espumante,2026,Croácia,8190813,12811.299399259167,0.15641,12811.299399259167
523,Espumante,2026,"Eslovaca, Republica",8190813,12852.135770338438,0.15691,12852.135770338438
524,Espumante,2026,Estônia,8190813,12918.871561472746,0.15772,12918.871561472746
525,Espumante,2026,Guine Bissau,8190813,12820.864851115439,0.15653,12820.864851115439
526,Espumante,2026,Ilhas Virgens,8190813,12830.661532404622,0.15665,12830.661532404622
527,Espumante,2026,Macau,8190813,12807.535355395019,0.15636,12807.535355395019
528,Espumante,2026,Malavi,8190813,12804.510070693397,0.15633,12804.510070693397
529,Espumante,2026,Martinica,8190813,12817.63871049507,0.15649,12817.63871049507
530,Espumante,2026,Omã,8190813,12815.913973350061,0.15647,12815.913973350061
531,Espumante,2026,Palau,8190813,12817.021322430344,0.15648,12817.021322430344
532,Espumante,2026,Pitcairn,8190813,12824.796619631854,0.15658,12824.796619631854
533,Espumante,2026,Suazilândia,8190813,12816.733826299125,0.15648,12816.733826299125
534,Espumante,2026,São Cristóvão e Névis,8190813,12823.697516475044,0.15656,12823.697516475044
535,Espumante,2026,São Vicente e Granadinas,8190813,12818.025094053119,0.15649,12818.025094053119
